amount,historical_avg_amount,amount_multiplier,is_new_recipient,is_new_vpa_destination,is_new_originating_phone,relationship_age_days,historical_successful_txns,urgency_score,time_of_day_hour,velocity_last_24h,is_fraud
1224.49,2012.705902395209,0.6083786902135598,0,0,0,28,1,0.159,9,0,0
4003.63,3034.135871921426,1.3195275314986212,0,0,0,301,17,0.077,9,0,0
5207.73,2268.6248862819093,2.2955461368258043,0,0,0,481,15,0.083,1,1,0
6720.11,17637.73479814762,0.3810074308644348,0,0,0,777,40,0.507,15,1,0
13728.93,17509.49095438353,0.7840849788395121,0,0,0,177,7,0.203,14,1,0
52104.37,11634.865704055204,4.478295760549896,1,1,1,34,0,0.896,0,3,1
59722.3,22386.176423558332,2.6678204627716546,0,1,0,90,3,0.422,10,1,1
27271.26,2930.1145219988225,9.307232572490733,1,1,1,8,1,0.835,22,4,1
7190.04,10821.726447041443,0.6644078632642431,0,0,0,206,6,0.119,7,1,0
7648.01,9836.82972945333,0.7774874717139634,0,0,0,534,16,0.149,14,0,0
25862.14,26613.045515020593,0.9717843964567073,0,0,0,471,14,0.328,12,1,0
3334.69,2870.3748749007386,1.1617607659982387,0,0,0,517,19,0.522,12,0,0
8389.11,10288.612482972378,0.8153782661325337,0,0,0,639,20,0.333,7,0,0
3130.8,4622.346840488797,0.6773181934444619,1,1,1,528,25,0.304,4,1,0
1638.55,5425.571720463144,0.3020042217847502,0,0,0,252,10,0.255,17,1,0
44012.3,36316.39210019947,1.2119127258314721,0,0,0,422,20,0.251,11,1,0
7246.38,12521.596099779186,0.5787102631262561,0,0,0,83,8,0.269,8,1,0
13713.94,15802.334917668395,0.8678424699512255,0,1,0,33,1,0.323,10,1,0
2250.55,7899.833929772944,0.28488519277524144,0,0,0,677,32,0.103,8,1,0
10680.42,8153.868223704153,1.3098590585680816,0,0,0,445,49,0.62,6,1,0
2220.39,3322.7919166335832,0.6682288487989478,0,0,0,275,8,0.521,12,1,0
3851.46,2353.1058242560757,1.6367542627532086,1,1,1,520,16,0.248,7,1,0
16743.78,18076.763926320295,0.9262596293309832,0,0,0,675,18,0.462,19,0,0
20180.36,8808.515403996313,2.2910056476931113,0,0,0,222,13,0.09,11,1,0
29386.92,31013.292926438484,0.9475588794234218,0,1,0,432,11,0.2,15,4,0
28277.02,35088.3619084774,0.8058802019655837,0,0,0,250,12,0.111,15,1,0
7854.72,4668.075324492111,1.6826457304195044,0,0,0,120,5,0.284,11,1,0
11886.51,13336.546160442793,0.8912737242370584,0,1,0,649,28,0.399,9,2,0
49642.81,50404.960857973485,0.984879530970299,0,0,0,228,7,0.328,15,0,0
26769.46,33932.00546993018,0.7889148975458763,0,0,0,418,12,0.061,8,1,0
59866.64,37432.740364946476,1.5993121127531191,0,0,0,66,2,0.109,16,2,0
11939.77,13797.457158575435,0.8653601897542732,0,0,0,284,20,0.095,15,0,0
3078.21,4504.8361960574275,0.6833120018937356,1,1,1,764,63,0.526,8,2,0
553058.81,63378.955512040004,8.726221581521848,1,1,1,39,1,0.889,4,4,1
2035.08,3236.6836815851248,0.6287558740352868,0,0,0,699,27,0.126,12,4,0
3589.52,6625.283900070157,0.5417918515970049,0,0,0,476,22,0.246,18,2,0
13817.58,7613.594199179831,1.8148559955958272,0,0,0,779,32,0.361,6,0,0
25889.42,22457.145798199064,1.1528365976261703,1,1,1,246,15,0.39,7,1,0
12363.54,11426.793138298244,1.081978155688746,0,0,0,641,33,0.239,12,1,0
25085.23,10255.674101128428,2.445985661464726,0,0,0,352,14,0.358,13,1,0
6527.98,7847.043309357933,0.8319035077183439,0,0,1,619,18,0.181,8,1,0
1055.47,7710.857964850507,0.13688037124276006,1,1,1,2,0,0.56,18,8,1
15616.5,10868.030097209228,1.436920602057195,0,0,0,85,3,0.141,7,3,0
3435.71,2785.6620510359985,1.2333552169117794,0,0,0,65,1,0.354,7,1,0
8744.62,7916.651150905014,1.1045857412872913,0,1,0,171,5,0.407,9,0,0
7887.37,6694.513385478722,1.1781847636708578,1,1,1,164,5,0.118,10,0,0
65829.7,80099.15870245223,0.821852606886565,0,0,0,667,26,0.65,16,0,0
36701.91,14202.189000860388,2.584243492032905,0,1,0,224,7,0.43,12,1,1
2993.22,3272.4774675242934,0.9146661268942796,0,0,0,664,17,0.146,15,0,0
32540.12,19351.8609159353,1.6814983236212486,0,0,0,278,25,0.154,12,1,0
10437.29,11435.717520883647,0.9126923607456691,0,0,0,272,13,0.237,11,0,0
39619.09,20930.957463527022,1.8928464818839497,0,0,0,187,8,0.081,9,1,0
2868.25,2448.062762960203,1.1716390624321555,0,0,0,13,1,0.001,21,0,0
7608.7,5072.943783354574,1.499858953149013,0,0,0,351,10,0.321,7,0,0
30612.73,13589.969787898714,2.2525970301389124,0,0,0,206,12,0.157,16,1,0
27237.74,28507.399424325366,0.9554620961641972,0,0,0,508,25,0.628,9,0,0
20881.0,2989.6737150504846,6.984373353707076,1,1,1,6,0,0.854,0,2,1
2507.05,4658.783402917368,0.538134405640514,0,0,0,521,47,0.079,9,1,0
6263.17,4986.940620669271,1.255914482969148,0,0,0,526,40,0.088,4,0,0
8314.32,13393.724601366515,0.6207621764333926,0,0,0,437,18,0.237,14,0,0
5705.56,4296.590823390901,1.3279261458761473,0,0,0,98,5,0.066,9,0,0
10753.99,4165.000368803559,2.5819900629129373,0,0,0,126,11,0.273,15,3,0
36775.85,20666.2615769593,1.7795117316289006,0,0,0,795,66,0.284,11,1,0
18165.83,21656.037798742767,0.8388345660874188,0,0,0,703,23,0.12,17,0,0
18705.86,18700.58976064027,1.000281914153557,0,0,0,798,53,0.207,3,2,0
11623.21,13719.306331914335,0.8472155408804718,0,0,0,518,57,0.195,13,1,0
10760.27,26323.62113533806,0.4087685870389145,0,0,0,137,4,0.101,8,1,0
36703.53,27658.984924383105,1.3270018819200395,0,0,0,519,20,0.092,11,1,0
30574.74,17450.224312570834,1.7521118330033605,0,0,0,667,26,0.136,9,1,0
1468.03,2051.9291987607703,0.7154389353626359,0,0,0,330,12,0.501,10,1,0
2484.5,5814.318664767818,0.4273070380844341,0,0,0,125,7,0.184,12,0,0
32474.72,18188.819447262118,1.7854221333840963,0,0,0,183,10,0.22,6,0,0
9899.61,5720.328574323696,1.7306021015255653,0,0,0,390,19,0.549,11,0,0
17638.36,16133.318731844885,1.093287608881276,0,0,0,241,26,0.064,13,1,0
15221.03,11739.758484367723,1.2965371295217571,0,0,0,372,14,0.326,4,0,0
2767.97,3338.9299485852443,0.8289987710006412,0,0,0,790,37,0.289,9,0,0
24284.14,20405.581876944085,1.1900734108518218,1,1,1,607,16,0.472,10,1,0
4690.36,5547.049675813283,0.8455588820587614,0,0,0,416,26,0.071,8,0,0
15656.71,16770.245824733156,0.9336007191226703,1,1,1,607,40,0.349,17,1,0
16554.85,5880.620500743831,2.8151534752011447,0,0,0,250,9,0.104,5,0,0
5183.38,12919.854167235344,0.40119465987640257,0,0,0,392,32,0.18,7,1,0
10390.56,8182.940832970512,1.2697828457533957,0,0,0,607,33,0.226,9,1,0
28820.33,32430.632941232427,0.8886762281360989,0,0,0,204,6,0.124,14,3,0
15177.59,8044.615191656951,1.886677095531409,0,0,0,542,13,0.389,16,1,0
2551.49,3484.09779640156,0.7323257479768296,0,0,0,269,9,0.271,15,0,0
42917.53,17269.96116069817,2.4850969884103926,0,0,0,454,18,0.384,16,1,0
13057.1,27726.277323062546,0.47092860522898117,1,1,1,9,0,0.416,0,4,1
4870.73,7555.0564881506225,0.644698575868015,0,0,0,466,17,0.466,17,0,0
33577.24,19305.75934465239,1.7392344290614303,0,1,0,218,7,0.62,16,1,1
6923.41,4627.5593264859945,1.4961262939899016,0,0,0,91,3,0.291,15,2,0
2429.18,2599.408581245162,0.9345133898645576,0,0,0,310,12,0.311,14,1,0
4901.53,6957.201871523629,0.7045257411687336,0,0,0,347,13,0.3,18,1,0
4567.06,2898.0327446221677,1.5759172280858837,0,0,0,795,34,0.261,9,1,0
16484.86,15738.806862672076,1.0474019341096419,1,1,1,758,36,0.125,18,1,0
12446.81,13589.812718823787,0.9158927073589461,1,1,1,340,10,0.317,8,0,0
41184.72,18242.700926306214,2.257600087386275,0,0,0,110,7,0.105,19,1,0
92395.6,62228.687813369965,1.4847749883152663,0,0,0,339,18,0.065,11,1,0
8528.34,8679.643308962653,0.9825679159770608,0,0,0,718,35,0.122,17,3,0
15252.32,14028.639811963918,1.0872271889716154,0,0,0,572,15,0.472,10,1,0
15323.87,20166.49592663665,0.7598676745881146,0,0,0,742,29,0.504,4,0,0
3596.76,3033.2175488685625,1.185791795939181,0,0,0,252,7,0.34,12,1,0
4700.41,11479.973193243668,0.40944399346873894,0,0,0,635,37,0.251,0,3,0
42075.05,30579.01029482522,1.3759453108476363,0,0,0,503,16,0.139,16,1,0
6203.4,4214.245177409944,1.472008331611527,0,0,0,150,18,0.236,16,0,0
8367.05,6734.094663946583,1.2424908888237167,0,1,0,323,24,0.07,11,1,0
3946.95,4535.795566848416,0.8701781041781665,0,0,0,325,12,0.26,5,1,0
19754.27,19154.39820231777,1.0313175516199649,0,0,0,69,7,0.501,10,0,0
14033.35,8325.087755323217,1.6856702588859012,0,0,0,680,42,0.197,10,1,0
29060.14,23060.87465533989,1.260149003346636,0,0,0,715,27,0.239,11,0,0
92580.47,28788.253150554294,3.215911228817653,0,0,0,172,6,0.239,9,0,0
13362.63,15976.132093784587,0.836412173327732,0,0,0,232,7,0.252,9,2,0
2605.19,2489.299550184587,1.0465552873212487,0,0,0,395,17,0.41,9,0,0
14715.31,10804.58027926099,1.3619508551152264,0,0,0,68,4,0.072,10,2,0
38361.56,16632.09763114967,2.306477279011473,0,0,0,407,14,0.099,8,1,0
13818.36,21157.993686464135,0.653103629389551,0,0,0,34,2,0.428,6,0,0
41815.4,37795.75176089376,1.1063518131486847,1,1,1,581,44,0.528,6,0,0
27796.73,25291.645574913648,1.0990480768434705,0,0,0,416,27,0.44,4,0,0
33273.65,27971.688997045618,1.1895472784013839,0,0,0,418,19,0.259,14,2,0
8308.0,7177.352141422316,1.1575296266143351,0,0,0,410,21,0.219,6,0,0
47035.43,26129.544898973858,1.8000861772636112,0,0,0,440,33,0.35,14,1,0
32718.39,15991.74968570971,2.0459541850845087,0,1,0,372,14,0.407,11,0,0
4175.29,4049.9753697052074,1.0309408962755178,0,0,0,410,13,0.292,11,0,0
24377.36,14489.011940003442,1.6824721815552048,1,1,1,438,31,0.364,15,2,0
30927.92,20251.114594342616,1.5272204421916418,0,0,0,267,11,0.46,9,0,0
8681.06,12728.346461496476,0.6820259666758214,0,0,0,374,22,0.113,11,1,0
7766.65,7250.182521616621,1.0712352603821569,0,0,0,53,2,0.452,19,2,0
38107.46,67071.6921775287,0.5681601361262826,1,1,1,13,0,0.593,2,7,1
22047.26,12272.29293635113,1.7965066674533245,1,1,1,327,19,0.033,11,4,0
5189.95,17329.0350232111,0.299494371557797,0,1,0,266,33,0.209,8,0,0
20299.49,17341.923990457406,1.1705444703170513,0,0,0,210,17,0.073,14,0,0
8492.05,10972.586055729815,0.7739331011585636,0,0,0,766,21,0.085,11,0,0
6515.37,9592.429858288002,0.6792200136889772,0,0,0,708,20,0.402,13,1,0
14816.48,3434.41681826568,4.314117092417273,1,1,1,35,1,0.806,4,3,1
5603.33,7872.694884209251,0.7117423964518708,0,0,0,38,3,0.289,8,2,0
38399.85,21335.91764441763,1.799774866073087,0,0,0,443,11,0.608,11,0,0
25789.16,47767.43502409769,0.5398900749773765,0,0,0,726,25,0.256,18,1,0
6224.81,9775.473108296737,0.6367779315584348,0,0,0,716,42,0.558,6,6,0
695.94,2822.3346966633085,0.24658231433286024,1,1,1,12,0,0.532,5,4,1
5978.38,6853.967918561296,0.8722513157092987,0,0,0,292,19,0.513,6,3,0
23589.62,23392.480745778714,1.008427272325521,0,0,0,243,24,0.05,10,3,0
18567.66,14441.974359550668,1.2856732329771796,0,0,0,763,26,0.351,9,1,0
3895.08,4612.325038911902,0.8444947090894065,0,0,0,537,21,0.122,7,3,0
27845.73,39689.44225834044,0.7015902977498278,0,0,0,617,30,0.255,8,0,0
5188.55,4357.078527561207,1.1908328332445142,0,0,0,649,20,0.384,10,0,0
15461.16,23116.032969182408,0.6688499851026295,0,0,0,401,10,0.214,3,0,0
19683.59,26397.80225703025,0.7456527522846886,0,0,1,467,12,0.489,15,1,0
21016.16,18707.530588933703,1.1234066519723722,1,1,1,398,11,0.092,12,1,0
25115.09,12114.7659088292,2.073097435618864,0,0,0,407,11,0.056,9,0,0
12079.45,24506.195402786212,0.4929142632377781,0,0,0,560,17,0.18,15,1,0
21466.75,23445.193437447364,0.9156139468010636,0,0,0,338,42,0.447,13,2,0
21376.02,26648.748636737695,0.8021395461477927,0,0,0,397,30,0.281,16,0,0
4334.91,11552.774377918073,0.37522711341252574,0,1,0,180,13,0.179,14,1,0
3477.21,2352.463442357493,1.4781143061625754,1,1,1,11,1,0.438,14,1,0
5298.83,7930.849317965069,0.6681285281450304,1,1,1,245,9,0.507,9,2,0
26874.01,23499.819204466592,1.1435837791817272,1,1,1,735,31,0.248,18,0,0
6095.05,10205.462493204404,0.5972342239495051,0,0,0,214,7,0.26,10,0,0
13216.06,4172.094773989094,3.1677276358886326,0,0,0,220,7,0.436,15,2,0
6468.69,13855.620582684362,0.4668641784978541,1,1,1,2,0,0.484,21,7,1
33345.19,34079.30441845802,0.9784587322723245,0,0,0,457,32,0.022,10,4,0
28605.99,35981.15096798055,0.7950270290464206,0,0,0,428,30,0.193,12,2,0
3756.37,4747.128996375981,0.7912934511712574,0,0,0,94,3,0.037,16,0,0
7742.57,8918.478859675757,0.8681494890184357,0,0,0,404,20,0.24,19,0,0
47710.97,44584.14807235799,1.0701329895127547,0,0,0,195,7,0.191,7,1,0
12151.94,27419.379816567296,0.44318801177624584,0,0,0,692,76,0.168,3,1,0
27734.84,43368.44267331754,0.6395165345148353,0,0,0,319,31,0.067,16,2,0
4913.58,3807.8825668803097,1.2903707678455827,0,0,0,799,88,0.214,15,1,0
11924.8,15883.518484475198,0.7507658017089835,0,0,0,267,20,0.039,16,1,0
14552.37,6436.424506444845,2.260940566307916,0,0,0,198,7,0.108,12,0,0
23632.38,18110.539278600896,1.3048966536754663,0,0,0,258,12,0.239,1,1,0
42026.37,27568.07507712659,1.5244580303382191,0,0,0,138,17,0.198,0,1,0
9736.96,13276.360540285717,0.7334056179665717,0,0,0,589,28,0.473,14,3,0
30775.63,15421.283257241055,1.9956592590776163,0,1,0,501,31,0.076,7,1,0
17770.84,16511.52124727034,1.076269376412633,0,0,0,273,10,0.272,9,0,0
16899.41,16566.580871549202,1.0200906312840745,0,0,0,172,19,0.132,10,0,0
18383.69,5863.777256111251,3.135127315781345,0,0,0,300,10,0.508,14,1,0
27928.77,14493.57275478743,1.9269758881728654,0,0,0,555,32,0.496,2,1,0
43405.05,28846.390809074568,1.504696009886392,0,0,0,492,18,0.192,14,1,0
25951.53,21437.81436321951,1.2105493384782855,0,0,0,44,1,0.047,12,0,0
42060.94,25146.909994149904,1.6726085693364898,0,0,0,101,4,0.462,14,3,0
8036.61,12313.821731311837,0.6526493178274193,0,0,0,279,9,0.477,17,2,0
17970.66,9308.945206580634,1.9304718552073676,0,0,0,183,6,0.457,11,3,0
10568.18,7000.541294340184,1.5096231476519357,0,0,0,425,17,0.44,10,0,0
11662.25,6895.053145748084,1.6913938425031163,0,0,0,259,8,0.184,12,0,0
46702.67,36721.964872217046,1.2717910945695114,0,0,0,351,13,0.359,12,1,0
9704.15,8066.791946818109,1.202974586145468,0,0,0,784,87,0.048,6,1,0
2606.94,2524.667344363619,1.0325887163818825,0,0,0,680,52,0.187,15,0,0
6739.01,20738.481096266358,0.32495196836179097,1,1,1,27,0,0.35,3,8,1
8647.9,11175.574615633139,0.7738214146126621,0,0,0,487,22,0.258,14,1,0
25255.28,16416.112599144675,1.538444585030923,0,0,0,107,4,0.187,9,1,0
11993.33,5917.748688425703,2.026671874010281,0,0,0,33,1,0.137,17,1,0
5848.99,9738.339621190009,0.6006150324703915,0,0,0,413,11,0.295,10,1,0
11365.43,11881.366984571809,0.956575716311803,0,0,0,358,15,0.285,10,2,0
1316.39,2542.4082610785003,0.5177741608614608,0,0,0,573,63,0.289,17,2,0
33101.1,36609.89593239066,0.9041570497327304,0,0,0,143,5,0.496,8,1,0
1254.96,3180.0362035644357,0.39463560242712536,0,0,0,372,14,0.361,7,1,0
22440.07,26313.100529167474,0.8528098915284061,0,0,0,317,10,0.141,12,0,0
6981.17,7252.767634782639,0.9625520425843149,0,0,0,292,12,0.344,10,1,0
29747.09,25141.66198334507,1.1831791628260733,0,0,0,569,31,0.221,11,2,0
4230.47,2970.2968056842265,1.4242596784372228,0,0,0,479,31,0.135,7,1,0
25944.56,29810.499036133744,0.8703160332627399,0,0,0,503,31,0.661,14,1,0
35541.42,26480.832586697918,1.3421563391649192,0,0,0,623,31,0.419,12,0,0
49275.77,36783.334781995494,1.3396221621947937,0,1,0,657,31,0.395,9,2,0
3747.98,4627.658464654793,0.8099089917986522,0,0,0,769,48,0.362,11,1,0
4358.29,3587.964700459397,1.2146973173542732,0,0,0,754,26,0.048,21,0,0
33031.0,33051.00775402869,0.9993947636585946,0,0,0,393,17,0.503,6,2,0
7744.26,4457.172382670584,1.7374825523267798,0,0,0,702,28,0.552,0,0,0
6524.78,12391.43238708482,0.5265561021915347,1,1,1,249,20,0.465,11,0,0
3633.3,5482.167980832501,0.66274945649034,0,0,0,448,14,0.199,12,0,0
6766.46,4989.604627274799,1.3561115794993603,0,0,0,380,34,0.579,18,1,0
7034.81,6162.343156214015,1.1415797247411281,0,0,0,47,1,0.104,11,1,0
21581.22,16411.07879507895,1.315039391568992,0,1,0,175,5,0.593,17,1,1
7604.08,8112.71192631083,0.9373037347009691,0,0,0,775,29,0.066,15,1,0
18433.8,14373.378016579016,1.2824960147894569,0,0,0,43,1,0.238,7,1,0
6606.51,18276.453263866457,0.3614763298392626,0,0,0,423,14,0.027,11,1,0
35048.18,28795.59879084343,1.2171366609644512,0,0,0,69,4,0.147,14,1,0
6381.24,7228.47236104063,0.8827926618574391,0,0,0,200,9,0.307,10,0,0
45216.46,11088.232626594627,4.0778782233813,0,1,1,189,7,0.937,0,3,1
6501.55,3908.395405127298,1.6634826030169334,0,1,0,691,20,0.262,8,0,0
7909.23,18152.609264746832,0.4357074722689183,1,1,1,437,11,0.22,9,1,0
1976.37,2889.687163947917,0.6839389384948085,0,0,0,149,8,0.182,19,2,0
48025.5,104495.71137292402,0.45959303107046034,0,0,0,154,6,0.499,10,0,0
37477.12,23064.54136250079,1.6248804220043698,0,0,0,768,19,0.336,16,2,0
6751.87,5201.17380151977,1.298143303559602,0,0,0,88,5,0.225,11,1,0
15668.6,17399.026516779755,0.90054451938447,0,0,0,176,6,0.221,5,1,0
6357.96,9464.496212826343,0.6717697704952105,0,0,0,301,11,0.21,12,2,0
2756.75,4799.128813320038,0.5744270746393738,0,0,0,499,16,0.297,7,0,0
6589.98,5448.035144253783,1.2096069607791893,0,0,0,252,15,0.002,7,1,0
13242.67,11766.93527698026,1.1254134629154653,0,0,0,330,13,0.281,11,1,0
3866.05,4467.369288285605,0.865396451213664,0,0,0,557,30,0.084,10,0,0
29388.65,18011.95173644959,1.6316195556746262,0,0,0,21,1,0.001,10,2,0
31918.44,49180.996596558194,0.6489995363475608,0,0,0,772,55,0.384,6,1,0
5885.96,6098.827747647283,0.9650975790038082,0,0,0,62,2,0.105,8,1,0
422.62,3638.4861763559347,0.11615170170378968,1,1,1,18,0,0.324,22,4,1
6445.71,13238.868447285577,0.4868777562105416,0,0,0,507,18,0.229,8,2,0
5285.33,10331.761043643113,0.5115609864672941,0,0,0,778,59,0.095,16,2,0
9676.9,7116.541394519115,1.3597759470858342,0,0,0,228,6,0.209,16,0,0
1745.82,2003.1139569914208,0.8715527460746141,0,0,0,332,23,0.554,10,0,0
6247.76,8287.001030989883,0.7539232883729279,0,0,0,559,69,0.565,14,0,0
37265.97,30934.726001474755,1.2046646421802603,0,0,0,228,9,0.157,11,3,0
8247.96,9340.381813420561,0.88304277930562,0,0,0,70,2,0.455,12,1,0
5408.69,8658.69955508093,0.6246536642919053,0,0,0,414,21,0.242,11,2,0
12428.29,8456.944029929517,1.469595823047428,0,0,0,203,13,0.051,6,1,0
24731.46,31053.82533863877,0.7964061707131448,0,0,1,553,14,0.182,12,0,0
10865.51,8596.736942353431,1.2639113623599862,0,0,0,546,20,0.126,11,1,0
71485.87,16498.16080277684,4.332959701171229,0,1,1,458,18,0.913,9,2,1
23217.53,27960.423989243438,0.830370996357373,1,1,1,234,6,0.444,14,1,0
6550.03,2721.3480992737927,2.406904639339813,1,1,1,263,7,0.272,9,0,0
74423.05,13269.196527289563,5.608708469156243,1,1,1,16,1,0.854,3,3,1
11515.69,6276.036057535519,1.834866696878903,0,0,0,220,6,0.438,19,0,0
17673.38,14202.125513680225,1.2444179067924352,1,1,1,629,44,0.347,10,1,0
7632.45,7094.944515859543,1.0757586923318883,1,1,1,598,22,0.394,5,1,0
3737.72,4738.1452443137505,0.7888581649083469,0,0,0,347,9,0.264,14,1,0
66144.01,42962.62708768422,1.539570980344573,0,0,0,58,1,0.381,17,2,0
2363.25,3008.804598207293,0.7854448593219727,1,1,1,477,15,0.343,7,0,0
3953.84,3200.647531076803,1.2353239995192984,0,0,0,622,18,0.069,12,1,0
12849.01,7276.240811471812,1.7658860314505043,0,0,0,60,1,0.191,16,4,0
13918.22,22949.04150819393,0.6064835410949551,0,0,0,696,17,0.12,5,1,0
1902.36,5730.839961059262,0.3319511215814479,0,0,0,402,13,0.23,16,2,0
26048.46,18941.14301726273,1.3752317457789942,0,0,0,273,24,0.136,11,0,0
5104.65,7425.915637647427,0.6874099293950464,0,0,0,368,11,0.162,7,0,0
3310.22,11031.1199604891,0.30008038112243723,0,0,0,245,17,0.44,10,1,0
41005.87,16564.699733879046,2.475497530215173,0,1,0,170,5,0.652,14,1,1
51896.91,42256.06776783123,1.2281528666336567,0,0,0,495,15,0.837,13,0,0
3512.21,3566.649404358065,0.9847351652231178,1,1,1,340,28,0.289,9,0,0
1752.81,2585.336163516912,0.677982640976633,0,0,0,654,19,0.082,18,1,0
9646.12,6318.306067150231,1.5266937390205206,0,0,0,588,17,0.442,10,0,0
9534.4,18140.328975940734,0.525591087266827,1,1,1,12,0,0.465,9,8,1
13670.58,15487.336591926514,0.8826938720518226,0,0,0,127,5,0.254,9,1,0
17680.26,31200.62989000204,0.5666634037804745,0,0,0,124,13,0.443,15,0,0
2108.57,2042.8370178153377,1.0321795345273477,0,0,0,418,11,0.253,9,2,0
9132.42,12112.1335080427,0.7539894103714551,0,1,0,503,13,0.318,13,0,0
13136.42,11045.824391608447,1.189265767019967,0,0,0,439,19,0.274,7,1,0
11141.68,10518.728595774652,1.0592229769105659,0,0,0,473,14,0.23,9,1,0
21789.5,10693.504340236199,2.0376389207226615,0,0,0,157,7,0.126,8,0,0
39116.37,19275.06129599434,2.0293771400118596,0,0,0,471,52,0.211,8,1,0
14394.19,8843.329694979782,1.6276886398585277,0,0,0,301,7,0.353,11,1,0
2088.07,2307.016789495069,0.9050964003125379,0,0,0,473,27,0.155,7,0,0
5864.21,4138.900222601932,1.416851059925748,0,0,0,140,7,0.213,10,3,0
7613.5,4754.908955564939,1.6011879985285962,0,0,0,257,10,0.064,15,1,0
14202.99,25254.201454637034,0.5624012127145165,0,0,0,787,60,0.064,15,0,0
47740.59,44048.69849905282,1.0838137731640725,0,0,0,535,13,0.249,11,2,0
34506.45,11840.041940108664,2.9143854764857706,0,0,0,492,17,0.172,12,2,0
78198.79,63988.73319623591,1.2220712631576267,0,0,0,682,24,0.221,11,3,0
47832.67,39129.775964937995,1.2224110682063347,0,0,0,499,22,0.322,12,1,0
8939.69,11724.231060519563,0.762496881100938,0,0,0,696,19,0.301,11,3,0
20994.23,50240.6954534921,0.4178730353927559,0,0,0,108,4,0.262,11,0,0
22877.57,18694.0557851761,1.2237887046758396,0,0,0,524,13,0.153,11,1,0
4882.41,4818.066173754754,1.013355511153983,0,0,0,702,18,0.486,9,1,0
14297.37,22221.625578989097,0.6433987765022974,0,0,0,581,36,0.161,11,0,0
5158.35,4852.27745560573,1.063079093073416,0,0,0,449,14,0.333,9,2,0
11579.36,22920.2119437552,0.5052029222495183,0,0,0,248,7,0.413,15,0,0
19262.26,14579.695879991019,1.3211700260234052,0,0,1,656,16,0.343,12,1,0
2494.01,3494.944962313833,0.7136047151610695,1,1,1,2,0,0.549,8,8,1
9382.95,8917.219207264698,1.0522286166952366,0,0,0,28,1,0.057,14,1,0
8906.89,22010.76978541002,0.4046603459784953,0,0,0,774,26,0.39,7,0,0
10397.42,9595.852336069845,1.0835331917100524,0,0,0,417,14,0.363,12,0,0
3169.38,2793.7802257705544,1.1344410881015656,0,0,0,374,12,0.338,14,0,0
10224.93,12463.371222292073,0.8203982927358479,1,1,1,222,8,0.084,17,0,0
8064.62,6033.898387762352,1.3365514783522034,0,0,0,654,38,0.292,11,1,0
31039.43,5955.565263398665,5.211835598083249,1,1,1,18,0,0.817,4,2,1
12932.15,19483.997728904313,0.6637318857479393,0,0,0,492,25,0.3,8,0,0
9391.24,7651.459538204854,1.2273792745374217,0,0,0,666,22,0.227,7,1,0
43284.84,34231.625547523,1.2644693893742633,0,0,0,337,21,0.439,10,1,0
6299.58,2565.382450704996,2.4556094009393066,0,0,0,261,10,0.359,17,0,0
5815.8,6296.976413993012,0.9235861321801815,0,0,0,692,53,0.169,12,1,0
4627.73,2551.490796472469,1.813733763706786,1,1,1,349,12,0.494,13,2,0
10733.89,9264.977308352081,1.1585443517630816,0,0,0,215,16,0.466,7,3,0
26193.58,25343.81542365889,1.033529307173043,0,0,0,230,15,0.112,11,1,0
3645.32,2925.5629276184773,1.2460237731816184,0,1,0,225,7,0.555,10,1,1
4099.07,5719.220166542043,0.7167179024738353,0,0,0,715,35,0.36,17,0,0
23460.46,11229.244346316671,2.089229033565031,0,0,0,511,15,0.373,20,0,0
23637.77,17955.761686078557,1.3164450537934314,0,0,0,540,14,0.308,16,3,0
5821.01,6854.952983671339,0.8491687246578304,0,0,0,111,5,0.073,11,0,0
8019.04,3834.4881140500406,2.0912924169966454,1,1,1,315,9,0.138,10,1,0
50632.55,74076.92750998157,0.6835130956547506,0,0,0,792,46,0.29,18,1,0
18189.36,10044.953055632202,1.8107962731040423,0,0,0,71,2,0.157,7,1,0
33905.51,4649.732749311176,7.29192707167675,1,1,1,58,1,0.925,23,2,1
7248.97,5444.817704391691,1.3313514804959574,0,0,0,334,9,0.383,10,1,0
22417.13,29074.042799714207,0.7710359855543046,0,0,0,95,6,0.245,11,0,0
8429.82,4334.921699889657,1.944629884913795,0,0,0,335,25,0.245,8,1,0
36076.5,28761.71526480077,1.2543236410792915,0,0,0,628,36,0.117,10,1,0
16770.23,14954.957201548628,1.1213827473703413,0,0,0,294,8,0.271,11,0,0
17340.42,17627.687511516204,0.9837035856266871,0,0,0,553,22,0.23,8,0,0
34672.92,44931.88348149317,0.771677381559202,0,0,0,311,28,0.114,9,0,0
7370.97,16191.102319397562,0.4552484002142755,0,0,0,157,8,0.339,6,0,0
8620.86,4792.334759360045,1.7988848159761197,0,0,0,539,19,0.244,10,1,0
2613.44,2273.3682450656524,1.1495893170889468,0,0,0,696,38,0.248,6,2,0
37792.48,25410.35485203268,1.487286632667306,0,0,0,226,17,0.119,11,1,0
2614.17,8084.504741149709,0.3233556736807286,1,1,1,1,0,0.347,22,8,1
25153.78,23015.335579636878,1.0929138552145596,0,0,0,164,7,0.268,18,0,0
72113.87,43473.85713051086,1.6587870300985355,0,0,0,325,15,0.291,2,1,0
69756.96,59534.119625325155,1.171713999809248,0,0,0,485,21,0.182,9,1,0
