amount,historical_avg_amount,amount_multiplier,is_new_recipient,is_new_vpa_destination,is_new_originating_phone,relationship_age_days,historical_successful_txns,urgency_score,time_of_day_hour,velocity_last_24h,is_fraud
3389.66,3929.1428473229253,0.8626960892748184,0,0,0,364,11,0.451,10,1,0
9299.57,11677.04292587107,0.7963981027648125,0,0,0,154,4,0.182,17,1,0
8876.9,20806.980273235586,0.4266310056179178,0,0,0,242,7,0.37,15,2,0
30684.72,28618.55940016598,1.0721965648556422,0,0,0,343,10,0.178,12,0,0
71218.17,11868.800319887589,6.000452319122295,1,1,1,35,0,0.987,0,2,1
2989.63,3075.540167425199,0.9720671147497905,0,0,0,363,11,0.197,18,1,0
44204.31,44762.44154260494,0.98753118281312,0,0,0,500,13,0.009,10,2,0
1099.27,2777.614429303777,0.39575940401158416,0,0,0,458,45,0.527,14,1,0
1937.91,2920.7618775578653,0.6634933155608267,0,0,0,463,20,0.452,6,1,0
42942.57,55584.23988659649,0.7725673391557413,0,0,0,190,6,0.154,8,0,0
3201.49,9865.224956653103,0.32452291078328366,1,1,1,20,0,0.45,15,8,1
19426.9,13264.722479557513,1.464553946170332,1,1,1,155,8,0.075,9,1,0
32324.22,30220.485634663928,1.0696127483186084,0,0,0,455,14,0.552,9,0,0
3649.04,2585.1587494584237,1.4115350658428845,0,0,0,210,15,0.353,8,0,0
25767.44,32283.66410014265,0.7981571414562648,0,0,0,573,20,0.313,11,1,0
22549.41,49088.872653658625,0.4593589337111366,0,0,0,740,41,0.216,12,0,0
10092.65,17740.336223027894,0.5689096997171667,0,0,0,263,18,0.367,13,0,0
2550.08,7902.108000417027,0.32270847101762257,0,0,0,178,11,0.379,6,1,0
6564.69,12483.321209303918,0.5258767030353105,1,1,1,413,11,0.306,14,2,0
4656.51,4733.36601145798,0.9837623160916521,0,0,0,277,11,0.142,9,0,0
5805.43,7005.820367461089,0.828658563700475,0,0,0,449,24,0.203,3,1,0
11593.71,7075.968682892888,1.6384624489284902,0,0,0,299,8,0.166,12,1,0
5714.08,15658.17533628785,0.36492660407240085,1,1,1,4,0,0.454,14,8,1
7510.71,8100.755218007817,0.9271617172910415,0,0,0,556,39,0.492,11,0,0
8964.63,6997.132476366664,1.2811858535702039,0,0,0,75,2,0.163,6,0,0
7009.91,12996.664484783509,0.5393624945649256,0,0,0,326,29,0.431,16,0,0
8127.59,4684.004808270378,1.7351803686909855,0,0,0,216,11,0.211,6,1,0
3031.53,3473.295222372883,0.872810098808117,0,0,0,570,51,0.038,9,0,0
6500.67,9988.135955569645,0.6508386609260826,0,0,0,444,22,0.542,13,2,0
18371.01,26684.547284216886,0.6884510831808349,0,0,0,786,43,0.577,8,2,0
1361.02,5847.23616022754,0.2327635282228183,1,1,1,24,0,0.319,4,5,1
4797.31,7613.427841926906,0.6301122945774723,0,0,0,664,41,0.297,11,2,0
8634.53,4635.204647240893,1.8628142530398528,1,1,1,183,13,0.329,17,0,0
47153.5,7531.916748442373,6.260491139300618,1,1,1,15,1,0.847,22,3,1
12184.53,8475.908017655289,1.4375489448268595,0,0,0,332,15,0.34,8,0,0
2888.99,2018.9225758833552,1.4309541588085377,0,0,0,534,31,0.513,18,1,0
11716.0,24686.635171034075,0.47458869620395316,0,0,0,421,19,0.215,16,2,0
1585.33,2208.3944313418183,0.7178672398750087,0,0,0,552,55,0.605,9,1,0
10392.75,6927.600889594342,1.5001940629237682,0,0,0,634,39,0.195,18,2,0
16157.8,16580.44858871225,0.9745092355435435,0,0,0,341,12,0.354,12,0,0
1898.78,4503.313858595697,0.42164116714755717,1,1,1,29,0,0.506,16,7,1
18238.84,27291.93016575179,0.6682868861705515,0,0,0,288,10,0.676,9,1,0
6638.31,7269.812145501831,0.9131338297060848,0,0,0,445,19,0.23,10,0,0
60662.04,32820.12497189163,1.848318385083488,0,0,0,287,10,0.331,13,0,0
21629.56,27326.3487790294,0.7915276406892121,0,0,0,418,19,0.168,15,0,0
16935.51,15360.017274834712,1.1025707821990107,0,0,0,557,39,0.208,17,3,0
38379.15,16882.608330921248,2.2732948765948824,0,0,0,285,7,0.046,10,0,0
3651.71,6473.121655247936,0.5641338201125613,0,0,0,456,19,0.441,5,0,0
9574.96,20806.69415482963,0.460186734671721,1,1,1,69,7,0.36,13,1,0
43002.65,41773.91016130491,1.0294139749941809,0,0,0,136,4,0.04,9,0,0
23347.54,18259.994851519452,1.2786170709709956,0,0,0,468,27,0.328,11,0,0
3424.99,2679.2002854217035,1.278364444787652,0,0,0,254,9,0.295,14,0,0
2680.69,2455.523475826682,1.0916967833354085,0,0,0,95,4,0.131,14,0,0
12610.98,16377.088158489678,0.7700378718213207,0,0,0,609,17,0.12,17,2,0
19942.81,11532.19611826806,1.7293159737276054,1,1,1,114,8,0.262,15,2,0
2856.5,4415.457342223468,0.646932514991286,1,1,1,429,12,0.2,19,0,0
15890.84,17379.719100641127,0.9143321896300934,0,0,0,703,37,0.38,14,0,0
50380.99,37056.97845669052,1.3595547228562748,0,0,0,90,3,0.104,10,0,0
9304.48,9379.111629797711,0.9920423201202685,0,0,0,655,81,0.141,11,0,0
5912.05,11340.8204273759,0.5213074261977046,0,0,0,36,3,0.049,10,3,0
5375.44,10604.724569461829,0.5068911470336686,1,1,1,28,0,0.452,16,7,1
16084.91,11664.911136227352,1.378914184466961,0,0,0,163,6,0.084,12,2,0
23424.88,27439.595168025917,0.8536890662346163,0,0,0,393,21,0.429,10,0,0
5125.97,7677.4021795993895,0.6676695797936433,0,0,0,505,15,0.189,11,2,0
31600.18,25351.680809878202,1.2464725884332692,0,0,0,721,42,0.189,11,0,0
8707.6,9846.634890503286,0.8843221131996543,0,1,0,556,20,0.057,14,0,0
9553.08,12489.219325527609,0.7649057218982234,0,0,0,475,29,0.131,7,2,0
91825.8,59883.63041442272,1.533404042216567,0,0,0,98,2,0.077,10,2,0
12775.86,8387.233376343216,1.5232510092567526,0,0,0,389,35,0.386,17,0,0
28773.34,29036.846759209686,0.9909251561673564,0,0,0,163,5,0.437,11,0,0
4016.09,5519.954189445053,0.7275576836473713,0,0,0,398,26,0.512,13,0,0
29063.47,7356.182468362102,3.9508909426461107,0,1,1,128,5,0.923,7,2,1
18044.57,15522.107145924703,1.1625075184439209,0,0,0,454,23,0.335,11,1,0
6407.0,8412.573731652108,0.7615981818076532,0,0,0,160,13,0.095,9,2,0
16191.15,12911.06629324901,1.254052061621289,0,0,0,284,10,0.401,12,0,0
28095.66,21072.448867339208,1.3332889449528593,0,0,0,662,31,0.228,14,0,0
10350.48,8782.058567234391,1.1785940966338528,0,0,0,534,25,0.451,16,3,0
63170.92,39632.55784887736,1.593914669016858,0,1,0,223,7,0.411,10,1,1
7793.98,10251.46213653928,0.7602801374713133,0,0,0,778,26,0.156,12,2,0
3759.86,4819.0733325405745,0.7802049668169981,0,0,0,119,3,0.31,11,1,0
19072.03,16475.444164577333,1.1576036459501202,0,0,0,565,40,0.086,6,2,0
38468.72,44243.059083988184,0.8694859945357792,0,0,0,709,44,0.369,10,1,0
20799.12,19651.305175947353,1.0584091414577412,0,0,0,478,26,0.354,20,1,0
10122.9,6675.664442282688,1.5163876506393261,0,0,0,431,25,0.442,15,1,0
15295.63,20748.563578348818,0.7371899930585417,0,0,0,379,10,0.44,15,2,0
21780.92,15659.240254782439,1.390930574948033,0,0,0,783,25,0.247,19,2,0
42898.33,15167.165794083992,2.828368515012838,0,1,0,144,4,0.599,16,1,1
27724.89,9859.129558176825,2.8121034067645123,0,0,0,57,2,0.358,9,0,0
9760.61,20997.559443248403,0.4648451510264072,0,0,0,743,20,0.528,6,0,0
23795.09,15851.15345822921,1.5011579827138912,0,0,0,339,10,0.335,7,0,0
4162.19,3528.4746765082396,1.1796008936319495,0,0,0,772,20,0.621,9,3,0
6933.04,4453.56212842804,1.5567411745042472,0,0,0,45,1,0.287,7,0,0
2920.59,7705.395300975397,0.3790316447509331,0,0,0,582,52,0.079,12,2,0
22169.85,13775.72617635796,1.6093419175076507,0,1,0,145,4,0.612,12,1,1
13234.94,13507.351857512143,0.9798325527166587,0,0,0,790,46,0.152,11,1,0
5669.61,5825.21066895414,0.9732876414532834,0,0,0,405,31,0.703,3,0,0
15424.4,11119.659659372348,1.3871290626437551,0,1,0,438,12,0.352,12,2,0
6103.7,13110.457079413858,0.4655596898023094,0,1,0,112,4,0.688,11,1,0
37278.56,32457.614215469606,1.148530608359628,0,0,0,381,16,0.238,1,1,0
9317.51,6061.54018235325,1.5371518512820859,0,0,0,313,10,0.308,8,2,0
9676.0,9719.688094874757,0.9955053764730915,0,0,0,541,17,0.176,12,1,0
4568.79,5981.145191143212,0.7638660397990722,1,1,1,604,31,0.344,9,0,0
3054.1,3694.8804461528944,0.8265762207852815,1,1,1,683,85,0.014,14,0,0
2835.42,2822.763517422107,1.0044850331567827,0,0,0,713,18,0.395,10,0,0
7439.63,7947.564280726097,0.9360893295828728,0,0,0,272,9,0.537,9,3,0
2810.68,5461.855531055908,0.5146015046543213,0,0,0,727,26,0.247,20,1,0
13521.2,12826.361133058672,1.054172534336028,0,1,0,276,9,0.497,12,1,1
6842.25,5534.01524286562,1.2363997072558002,0,0,0,149,6,0.65,10,2,0
7871.79,8500.7568715286,0.9260105914176767,0,0,0,412,11,0.109,2,2,0
3288.44,2432.3402515545713,1.351966091548432,0,0,0,297,9,0.294,14,1,0
7493.79,2860.558135510357,2.619694494691837,0,0,0,156,5,0.436,7,2,0
23027.44,12631.541545936638,1.8230110466626142,0,0,0,595,45,0.54,4,1,0
7778.98,4028.710221389481,1.930887045799547,0,0,0,250,10,0.187,10,1,0
42491.89,34146.71832919438,1.2443914912491534,0,0,0,525,18,0.41,15,0,0
9793.33,6030.7599544135755,1.6238967221190252,0,1,0,306,8,0.168,15,1,0
53602.75,40274.89801246326,1.3309220496225398,1,1,1,194,5,0.06,19,3,0
8852.75,14726.146228412044,0.6011583646981962,0,0,0,659,18,0.26,8,2,0
553.04,4368.997428574399,0.12658201934065205,1,1,1,22,0,0.312,12,8,1
8487.17,6759.413889160778,1.2556069434707258,0,0,0,21,2,0.287,2,2,0
5169.88,7437.290397996578,0.6951301381996913,0,0,0,470,29,0.585,10,2,0
62330.28,65514.31930929676,0.9513993672641573,0,0,0,713,37,0.244,12,0,0
20202.07,19660.139242645582,1.0275651301317028,0,0,0,587,19,0.25,6,0,0
10862.22,7501.2048461166005,1.4480637019561748,0,1,0,313,13,0.056,8,3,0
24753.85,8439.809211441501,2.9329863804721317,0,0,0,536,48,0.149,2,2,0
48234.15,21456.81658285486,2.247963947988066,0,0,0,563,18,0.464,3,1,0
12854.01,12360.173484482597,1.0399535675096696,0,0,0,683,25,0.369,11,1,0
1324.82,2895.7546182566057,0.4575047570297255,0,0,0,631,23,0.218,14,1,0
17210.97,14227.170630731438,1.20972530994459,0,0,0,133,3,0.099,10,1,0
3165.31,3450.2002113832687,0.9174266399144555,0,0,0,286,10,0.235,20,1,0
11329.19,14036.668049016354,0.8071140559584379,0,1,0,657,38,0.358,15,1,0
75041.32,7705.169945799498,9.739086480781742,1,1,1,21,1,0.988,14,3,1
3804.04,4340.209797715066,0.8764641145695232,0,0,0,758,21,0.199,13,1,0
2472.27,2426.666858177443,1.0187916836830704,0,0,0,601,15,0.657,12,0,0
10375.09,12663.079104255976,0.819317723400477,0,0,0,762,29,0.033,16,0,0
25806.13,10052.716405732182,2.5670800346453997,0,1,0,60,2,0.181,11,1,0
1919.54,3099.1748916847337,0.6193718672307431,0,0,0,549,16,0.184,11,0,0
3104.47,5765.156736196401,0.5384875932257139,1,1,1,6,0,0.556,5,5,1
154153.27,18475.926021404954,8.343466264265494,1,1,1,25,1,0.887,14,2,1
5436.87,6978.128721053824,0.779130102345637,0,0,0,591,32,0.158,13,0,0
8453.89,8182.953798997056,1.0331100535835998,0,0,0,351,16,0.085,10,0,0
10764.28,24734.08086737578,0.43520040970894597,0,0,0,472,42,0.262,9,1,0
10375.23,13722.6169171488,0.7560681022198499,0,0,0,474,29,0.368,8,1,0
54424.8,32613.094880115925,1.6688021576387446,1,1,1,14,1,0.277,15,0,0
1807.94,2538.4542843182658,0.7122204720225954,0,0,0,755,75,0.272,17,2,0
15922.46,17441.73248001495,0.9128944559974375,0,0,0,601,18,0.11,11,1,0
6995.06,4877.367074903399,1.434187364832645,0,0,0,393,32,0.291,9,0,0
14555.24,23679.481650795176,0.6146771734254916,0,0,0,726,33,0.426,10,0,0
135140.65,33270.695468473656,4.061852412390151,0,0,0,368,13,0.126,13,1,0
11930.41,25564.878608435713,0.4666719183271368,0,0,0,616,61,0.335,12,0,0
219420.12,87052.06182344654,2.520561969291385,0,0,0,260,14,0.305,10,1,0
1845.47,4772.629387594887,0.3866770772050093,0,0,0,288,10,0.402,18,0,0
6559.68,14482.117279919008,0.4529504241904962,0,0,0,48,1,0.663,8,0,0
34733.76,38900.73936417744,0.8928816658951642,0,0,0,780,65,0.275,10,0,0
10412.46,4698.2212025582185,2.2162549256179047,0,1,0,331,13,0.028,12,0,0
2676.68,6560.023998687595,0.4080288860906921,0,0,0,770,32,0.292,21,1,0
9453.78,14871.718999253986,0.6356886092595623,0,0,0,749,24,0.097,8,1,0
5940.86,7426.98767347668,0.7999010869671075,0,0,0,231,12,0.355,14,3,0
7421.93,8411.953974241245,0.8823077285427174,0,0,0,608,32,0.19,15,2,0
6684.95,11939.526952470307,0.5599004312037795,0,0,0,345,14,0.545,13,1,0
16831.8,17639.40260037851,0.9542161589218281,0,0,0,81,3,0.424,18,1,0
5231.34,8112.513717584534,0.6448481093884689,0,0,0,773,59,0.117,4,1,0
4463.06,7996.537442605421,0.558124251197691,0,0,0,779,45,0.599,7,0,0
4045.29,7653.043987826359,0.528586037001089,0,0,0,413,12,0.055,8,1,0
5983.35,12403.885483792303,0.48237671482650163,0,0,0,552,19,0.228,13,1,0
22446.11,35628.88796260316,0.6299974043753646,0,0,0,146,4,0.287,8,2,0
871.85,2268.8853310563422,0.3842634632430744,0,0,0,536,15,0.225,14,1,0
15893.24,9494.972889398054,1.6738584234892984,0,0,0,309,14,0.292,15,1,0
9623.83,14161.003563622033,0.6796009306956353,0,0,0,34,2,0.527,7,0,0
60841.37,16224.481112421992,3.7499734627932533,0,1,1,97,3,0.71,15,2,1
20043.61,19530.896582337806,1.0262516270063802,0,1,0,679,61,0.232,16,0,0
4032.07,5514.486631133712,0.7311781021983838,0,0,0,48,4,0.047,13,2,0
3199.37,3169.122556078134,1.0095457627228355,0,0,0,388,35,0.283,17,1,0
19477.51,42074.94699125698,0.4629242847387133,0,0,0,480,22,0.308,8,1,0
42061.47,41108.69416067864,1.023176875387499,0,0,0,785,39,0.585,13,1,0
5797.04,4707.0107063278065,1.2315764004813063,0,0,0,350,13,0.182,8,0,0
5044.16,10017.12614273923,0.5035534180550776,0,0,0,195,5,0.263,5,1,0
5954.85,13362.339845868826,0.4456444262908337,0,0,0,215,11,0.338,15,1,0
5458.61,2450.223090281923,2.2277999815363225,0,0,0,519,37,0.08,8,0,0
52058.91,24044.89141969804,2.165071740078888,1,1,1,557,18,0.112,11,0,0
35807.0,16683.051974364982,2.1463099868806697,0,0,0,19,1,0.526,14,1,0
9678.0,4386.010723333682,2.206560112879861,0,0,0,163,13,0.455,4,1,0
1708.07,2366.600617993929,0.7217407572941672,0,0,0,25,1,0.215,17,0,0
3630.69,7261.657316255422,0.49998131085377784,0,0,0,20,1,0.195,7,0,0
33502.16,37651.19168636504,0.8898034533928997,0,0,0,192,10,0.333,11,1,0
10895.97,3792.0043720312633,2.8734065290116995,0,0,0,659,21,0.092,12,0,0
81348.45,44804.25442874043,1.8156413021623232,0,0,0,56,4,0.361,11,2,0
4265.04,5691.378202793338,0.7493853947874636,0,0,0,384,10,0.498,15,1,0
2909.65,4451.418380871237,0.6536447288552932,0,0,0,70,2,0.382,10,0,0
10998.68,8225.957164917643,1.3370696189685634,0,0,0,234,9,0.324,7,2,0
13336.65,28374.25106188096,0.4700264614615493,0,0,0,112,3,0.061,13,0,0
1735.84,2214.025102580287,0.7840220067280408,0,0,0,310,9,0.115,6,1,0
10095.44,16763.804591946704,0.6022162578091355,0,0,0,488,15,0.448,11,1,0
35435.3,18806.49404710119,1.884205689026641,0,0,0,138,6,0.428,10,0,0
2872.59,3040.289008974933,0.944841102021748,0,0,0,586,16,0.02,21,0,0
6108.13,4122.84995043595,1.4815321790992724,0,0,0,403,40,0.12,10,0,0
15179.6,15825.901616286692,0.9591617125883669,0,0,0,734,22,0.082,19,1,0
16091.33,20577.567660469376,0.7819839972331399,0,0,0,501,25,0.104,16,1,0
1374.29,4357.585826078849,0.3153776754950985,0,0,0,436,18,0.048,12,2,0
28509.35,15610.867421866218,1.826250442227536,0,0,0,614,40,0.147,12,1,0
2431.37,3223.2124724695504,0.7543326984005925,0,0,0,232,6,0.098,6,2,0
10527.77,6428.63111820845,1.6376377174294625,0,0,0,78,2,0.065,20,2,0
7633.38,15654.706387688277,0.4876092114732888,0,0,0,256,10,0.06,10,2,0
11772.05,13353.697051146351,0.8815574349479577,1,1,1,562,20,0.087,10,0,0
19629.81,40083.555865956405,0.4897221622241261,0,0,0,799,29,0.194,14,0,0
8720.98,11088.415711801128,0.7864948990536303,0,0,0,64,3,0.448,10,1,0
24313.95,13089.066946513345,1.8575769260769721,0,0,0,94,7,0.078,14,1,0
2506.14,4800.855572420887,0.5220192316242221,0,0,0,592,53,0.053,12,1,0
15442.62,13558.962179586184,1.1389234052853632,0,0,0,175,5,0.428,15,2,0
31125.87,21662.48881281091,1.4368557776769868,0,1,0,250,15,0.186,11,2,0
14087.93,18655.309189782074,0.7551701228891892,1,1,1,581,58,0.241,18,2,0
5899.2,8915.623587743652,0.66166961442604,0,0,0,269,8,0.242,13,0,0
11839.55,25275.126780219143,0.46842710843379404,0,0,0,419,52,0.259,8,1,0
18987.22,20898.784508751236,0.9085322164782204,0,0,0,333,33,0.182,18,2,0
4181.4,2664.5702367227145,1.5692595355393741,0,0,0,739,24,0.376,10,1,0
21730.46,16715.96425391752,1.2999824294068107,0,0,0,65,5,0.211,2,1,0
21276.58,43150.54237192697,0.493077939348514,0,0,0,771,55,0.465,7,0,0
3989.5,6229.930370364057,0.640375968832576,0,0,0,274,10,0.258,11,1,0
2797.86,2568.845799613096,1.0891503526886852,0,0,0,752,39,0.544,12,1,0
4533.14,3842.1552185643905,1.1798440887094301,0,0,0,744,82,0.029,11,0,0
7956.28,4904.407319547161,1.6222710369094773,0,0,0,553,46,0.1,13,1,0
18321.56,6833.6916444034505,2.6810626945017533,0,0,0,102,5,0.1,13,0,0
524.53,2767.435388949337,0.18953668436765042,1,1,1,14,0,0.486,8,8,1
41103.89,44094.282368163214,0.9321819664493786,0,0,0,387,12,0.295,13,1,0
2139.58,4489.885817292758,0.4765327008114476,1,1,1,14,0,0.477,10,8,1
14358.53,15990.407061034723,0.8979464536640996,0,0,0,513,14,0.256,17,1,0
11125.07,8121.676598672046,1.369799737663133,0,0,0,461,20,0.039,11,1,0
16057.49,11429.347924620673,1.4049345209038944,0,0,0,381,34,0.368,13,2,0
32654.15,30882.959763213967,1.0573516024080982,0,0,0,521,27,0.201,14,1,0
18882.43,8837.64820076722,2.1365899035296714,0,0,0,701,22,0.066,10,0,0
22386.26,14768.324486469932,1.5158290990262224,0,0,0,124,15,0.033,8,3,0
1933.85,2150.0913392156767,0.8994286234530255,0,0,0,490,30,0.096,9,1,0
3798.1,3318.2525184712,1.1446090737525345,0,0,0,69,2,0.581,6,0,0
12310.14,8459.421351674737,1.4551987565613318,0,0,0,686,68,0.353,8,1,0
4975.12,8498.754243609721,0.585394359678267,0,0,0,48,6,0.343,12,2,0
9721.76,5563.3236704096735,1.7474731947567956,0,0,0,134,4,0.392,9,2,0
10023.72,12157.274709460693,0.8245038454594049,0,0,0,678,61,0.18,6,1,0
1264.74,2318.0098368911413,0.5456150946269529,0,0,0,599,26,0.217,15,0,0
3744.68,3786.7775160033148,0.9888827635144973,0,0,0,790,25,0.626,9,1,0
1842.04,2564.2285069608306,0.7183613620977658,0,0,0,463,51,0.409,18,1,0
10526.24,15774.279391591725,0.6673042031558083,0,0,0,549,24,0.319,16,3,0
78101.89,31510.77793881948,2.4785768752899875,0,0,0,596,54,0.451,7,1,0
12857.78,21987.254197639486,0.5847833364107025,0,0,0,459,51,0.099,13,2,0
19406.81,21049.78196475588,0.9219483682646067,0,0,0,789,20,0.175,14,2,0
3173.17,2047.7733106502621,1.5495710128664988,0,0,0,497,41,0.163,11,2,0
14932.45,10939.215046983472,1.3650382885967622,1,1,1,302,13,0.291,11,0,0
5318.73,4108.485577084838,1.29457200598129,0,0,0,764,21,0.326,14,0,0
107546.55,74972.82390567305,1.434473839999626,0,0,0,574,17,0.455,9,1,0
24608.91,22871.57044975513,1.0759607849572328,0,0,0,261,16,0.22,13,0,0
8871.21,5200.6603795986575,1.7057853858413285,0,0,0,49,1,0.343,9,1,0
6295.55,4234.1083830749785,1.4868649636004823,0,0,0,47,1,0.174,3,1,0
41907.51,20977.321853107413,1.997753054090179,0,0,0,66,1,0.233,21,0,0
38198.14,26188.867556477264,1.4585639514747217,0,0,0,687,49,0.38,1,0,0
58851.12,62294.41106870221,0.9447255566458514,0,1,1,473,24,0.04,15,1,0
16989.29,18714.126344301203,0.9078323845036812,0,0,0,586,20,0.238,9,2,0
10607.81,10414.933993386741,1.0185192404739172,1,1,1,119,7,0.017,12,1,0
4009.42,5227.312891518011,0.7670131129387849,0,0,0,404,10,0.288,11,1,0
23303.4,29102.92155868567,0.8007236782301231,0,0,0,432,11,0.527,14,0,0
46356.02,22915.770609623636,2.0228872698572573,0,0,0,793,56,0.325,17,0,0
61817.21,10267.813347982974,6.02048451104682,0,1,1,91,3,0.833,4,1,1
8010.99,7356.816138850629,1.0889203887646282,0,0,0,475,23,0.217,12,0,0
2359.63,3020.7877782488686,0.7811318403414462,0,0,0,450,40,0.167,8,3,0
24025.55,30130.309565355103,0.7973880969610949,0,0,0,672,30,0.441,16,1,0
16430.38,15890.747148996683,1.0339592447516899,0,0,0,101,2,0.149,7,1,0
9002.1,4471.154913299081,2.013373161173694,0,1,0,398,24,0.053,18,0,0
34490.63,44430.308909785475,0.7762861779552819,0,0,1,341,24,0.195,14,1,0
3504.81,7646.820123908128,0.4583354138067434,0,0,0,587,16,0.089,18,0,0
5501.99,5536.824696794643,0.9937083851134805,0,0,0,667,29,0.251,18,0,0
13948.07,11997.56437252261,1.1625755482007982,1,1,1,144,8,0.514,18,2,0
32218.74,26506.65926588393,1.2154958909231,0,0,0,510,13,0.544,14,2,0
7165.91,16744.433386663848,0.42795769471783907,1,1,1,14,0,0.445,17,8,1
16193.05,8319.287942577903,1.946446036757225,0,0,0,456,45,0.334,12,1,0
8279.4,5959.599711324155,1.3892545097013966,0,0,0,39,1,0.348,17,2,0
15259.46,11635.214717274042,1.311489595092848,0,0,0,589,19,0.171,9,0,0
15894.91,9797.780492678727,1.6222968028272562,0,0,0,506,16,0.287,10,2,0
2012.0,2194.76517691548,0.9167279722325361,0,0,0,699,22,0.452,8,1,0
12919.14,10092.165201914977,1.2801153013208315,0,0,0,514,13,0.543,13,1,0
1522.77,3874.4887048661562,0.393025032594248,0,0,0,689,28,0.653,8,1,0
11963.44,20973.576990548016,0.5704054933078515,0,0,0,248,20,0.171,16,1,0
23216.32,25322.571541444206,0.9168230365442501,0,0,0,204,10,0.193,11,1,0
4474.1,11598.906218055481,0.3857348883506892,0,0,0,606,17,0.236,19,0,0
10120.67,8393.423124584682,1.2057863006676144,0,0,0,403,22,0.257,10,0,0
195941.77,34802.630008728636,5.630085242968718,0,1,1,149,5,0.819,22,3,1
18290.81,8185.231304304595,2.234610782598007,0,0,0,745,24,0.455,16,1,0
11211.1,9492.847665326532,1.1810047113825746,0,0,0,10,1,0.565,9,0,0
5264.39,2878.3235243726126,1.828978572513107,0,0,0,159,4,0.224,15,1,0
2874.91,3828.191835552042,0.7509831066617493,0,0,0,406,31,0.299,12,1,0
8821.5,11129.068873512073,0.7926543406453385,0,0,0,797,37,0.326,13,1,0
53962.78,38907.035740582185,1.386967050087253,0,0,0,52,1,0.588,9,1,0
5134.02,4654.184055977398,1.1030981234614456,0,0,0,754,83,0.084,15,0,0
1886.89,2101.8952770924707,0.8977108452337245,0,0,0,368,13,0.713,8,0,0
72449.95,28516.183099154227,2.5406609403207816,0,0,0,83,6,0.108,16,1,0
5813.81,6257.0664218038555,0.9291587537773157,0,0,0,387,13,0.327,17,0,0
11416.87,19092.876235434782,0.5979647190732945,0,0,0,428,11,0.195,7,1,0
10501.96,9202.220104058048,1.1412419766168158,0,0,0,160,4,0.56,9,0,0
1253.34,9466.308518798736,0.13239980461372014,1,1,1,7,0,0.563,14,4,1
16429.05,14555.941579690914,1.1286835121936893,0,0,0,496,23,0.656,8,1,0
11212.37,19611.16721148628,0.5717339729790262,0,0,0,363,14,0.246,12,1,0
65910.25,44494.963445622045,1.481296832777686,0,0,0,144,5,0.41,13,1,0
7492.18,6243.423301017309,1.2000121719153154,0,0,0,783,34,0.446,10,0,0
19256.0,17285.01831530867,1.1140284025474065,0,0,0,723,26,0.066,18,1,0
102692.94,24927.007924853635,4.119746127040376,0,1,1,285,11,0.928,22,2,1
28487.35,26792.21803217709,1.0632694513948395,0,0,0,276,9,0.337,8,1,0
10582.43,20110.576523022202,0.5262123042862482,0,0,0,485,60,0.167,9,0,0
13062.95,31196.009086615177,0.4187379163289057,0,0,0,369,10,0.321,14,0,0
5545.72,7650.71574272695,0.7248626687958285,0,0,0,126,5,0.195,11,0,0
46191.58,23168.497789298865,1.9937235140622098,0,0,0,604,27,0.346,13,1,0
35172.39,14083.122991669758,2.4974852840928388,0,0,0,721,24,0.008,15,0,0
13174.12,8936.716768463559,1.4741562114483437,0,0,0,726,22,0.209,10,0,0
12511.96,18275.020622495143,0.6846483837077219,0,0,0,510,17,0.453,4,0,0
1721.81,2574.482507982751,0.6687991565063421,0,0,0,356,18,0.221,10,0,0
14985.74,11240.96630219204,1.3331359961381843,0,0,0,342,11,0.068,18,0,0
14789.37,17917.590119278848,0.8254108295086148,0,0,0,383,11,0.315,12,2,0
5249.07,8571.459287220925,0.6123889438221245,0,0,0,522,29,0.234,11,2,0
19033.98,11298.625731865577,1.6846277104933973,0,0,1,475,13,0.363,8,1,0
45621.65,66165.45659163539,0.6895085999029396,0,0,0,654,46,0.172,8,0,0
12677.43,10314.318658560374,1.229110186027136,0,0,0,615,29,0.017,5,2,0
40507.15,45845.65757837706,0.8835548890915126,0,0,0,151,13,0.176,9,1,0
50405.2,59934.207067479845,0.8410089230899529,0,0,0,604,50,0.317,8,0,0
9332.77,9117.00770776769,1.0236658523535027,0,0,0,397,49,0.108,11,0,0
14485.6,29337.787696499323,0.4937521860124112,0,0,0,639,16,0.16,4,1,0
35762.56,18089.68084887584,1.976959141353617,0,0,0,140,14,0.216,14,2,0
19909.33,16360.93490654628,1.2168818913942583,0,0,0,511,28,0.246,12,0,0
12329.22,15079.06107862097,0.8176383561343179,0,0,0,572,24,0.377,19,0,0
43104.16,30545.97886022792,1.41112385450632,0,0,0,312,12,0.16,9,1,0
6963.29,4049.601307992176,1.7195006906341113,0,0,0,402,22,0.127,14,0,0
14207.59,16492.963063452135,0.8614331600813306,0,0,0,474,23,0.189,14,0,0
3364.55,2856.597068893795,1.1778172534962008,0,0,0,733,40,0.471,8,2,0
4822.51,8390.413309293352,0.5747647051802685,0,0,0,115,4,0.278,10,0,0
15657.44,14922.778216225219,1.0492306633345443,0,0,0,47,2,0.077,15,1,0
22875.99,15710.437067414518,1.456101599912598,0,0,0,433,17,0.267,7,1,0
16378.49,12401.992770567413,1.3206338702119618,0,0,0,79,6,0.092,16,0,0
